BrandName_gsheet,order_date_time,city,product_id,analytic_business_unit,analytic_super_category,analytic_vertical,brand_csv,units,mrp
Jaldhara,29/12/2024,Pune,COOL9O75LRIJ4NYS,BGM,FoodAndNutrition,Drinks,Jaldhara,1,119
Jaldhara,29/12/2024,Pune,COOL7J5OXVKYV9YP,BGM,FoodAndNutrition,Drinks,Jaldhara,3,525
Jaldhara,29/12/2024,Ahmedabad,COOLNYFX4M8T1QOJ,BGM,FoodAndNutrition,Drinks,Jaldhara,1,200
Jaldhara,29/12/2024,Chennai,COOL3YIK1CP8JS65,BGM,FoodAndNutrition,Drinks,Jaldhara,1,168
Jaldhara,29/12/2024,Mumbai,COOLO1MZ7E5V0VOD,BGM,FoodAndNutrition,Drinks,Jaldhara,6,636
Jaldhara,29/12/2024,Delhi,COOL7J5OXVKYV9YP,BGM,FoodAndNutrition,Drinks,Jaldhara,42,7056
Jaldhara,29/12/2024,Chennai,COOLHGI1JNYT7RPW,BGM,FoodAndNutrition,Drinks,Jaldhara,1,139
Jaldhara,29/12/2024,Kanpur,COOL3YIK1CP8JS65,BGM,FoodAndNutrition,Drinks,Jaldhara,1,168
Jaldhara,29/12/2024,Guwahati,COOLGDGYP7WFWNEO,BGM,FoodAndNutrition,Drinks,Jaldhara,1,190
Jaldhara,29/12/2024,Mumbai,COOLNYFX4M8T1QOJ,BGM,FoodAndNutrition,Drinks,Jaldhara,6,1200
Jaldhara,29/12/2024,Kolkata,COOLHGI1JNYT7RPW,BGM,FoodAndNutrition,Drinks,Jaldhara,2,278
Jaldhara,29/12/2024,Kolkata,COOL9O75LRIJ4NYS,BGM,FoodAndNutrition,Drinks,Jaldhara,1,119
Jaldhara,29/12/2024,Delhi,COOLGDGYP7WFWNEO,BGM,FoodAndNutrition,Drinks,Jaldhara,6,1140
Jaldhara,29/12/2024,Ambala,COOL7J5OXVKYV9YP,BGM,FoodAndNutrition,Drinks,Jaldhara,3,504
Jaldhara,29/12/2024,Pune,COOL3YIK1CP8JS65,BGM,FoodAndNutrition,Drinks,Jaldhara,2,336
Jaldhara,29/12/2024,Ambala,COOLNYFX4M8T1QOJ,BGM,FoodAndNutrition,Drinks,Jaldhara,1,200
Jaldhara,29/12/2024,Pune,COOLNYFX4M8T1QOJ,BGM,FoodAndNutrition,Drinks,Jaldhara,1,200
Jaldhara,29/12/2024,Kolkata,COOL3YIK1CP8JS65,BGM,FoodAndNutrition,Drinks,Jaldhara,4,672
Jaldhara,29/12/2024,Jaipur,COOL7J5OXVKYV9YP,BGM,FoodAndNutrition,Drinks,Jaldhara,2,336
Jaldhara,29/12/2024,Ambala,COOL3YIK1CP8JS65,BGM,FoodAndNutrition,Drinks,Jaldhara,4,672
Jaldhara,29/12/2024,Bangalore,COOLGDGYP7WFWNEO,BGM,FoodAndNutrition,Drinks,Jaldhara,1,237
Jaldhara,29/12/2024,Kanpur,COOLNYFX4M8T1QOJ,BGM,FoodAndNutrition,Drinks,Jaldhara,1,200
Jaldhara,29/12/2024,Patna,COOL7J5OXVKYV9YP,BGM,FoodAndNutrition,Drinks,Jaldhara,6,1008
Jaldhara,29/12/2024,Mumbai,COOL3YIK1CP8JS65,BGM,FoodAndNutrition,Drinks,Jaldhara,2,357
Jaldhara,29/12/2024,Kanpur,COOL7J5OXVKYV9YP,BGM,FoodAndNutrition,Drinks,Jaldhara,1,168
Jaldhara,29/12/2024,Kolkata,COOLNYFX4M8T1QOJ,BGM,FoodAndNutrition,Drinks,Jaldhara,2,400
Jaldhara,29/12/2024,Kolkata,COOLGDGYP7WFWNEO,BGM,FoodAndNutrition,Drinks,Jaldhara,1,190
Jaldhara,29/12/2024,Mysore,COOL3YIK1CP8JS65,BGM,FoodAndNutrition,Drinks,Jaldhara,1,168
Jaldhara,29/12/2024,Chandigarh,COOL7J5OXVKYV9YP,BGM,FoodAndNutrition,Drinks,Jaldhara,1,168
Jaldhara,29/12/2024,Mumbai,COOLGDGYP7WFWNEO,BGM,FoodAndNutrition,Drinks,Jaldhara,1,190
Jaldhara,29/12/2024,Lucknow,COOL7J5OXVKYV9YP,BGM,FoodAndNutrition,Drinks,Jaldhara,4,672
Jaldhara,29/12/2024,Patna,COOLNYFX4M8T1QOJ,BGM,FoodAndNutrition,Drinks,Jaldhara,3,600
Jaldhara,30/12/2024,Mumbai,COOLNYFX4M8T1QOJ,BGM,FoodAndNutrition,Drinks,Jaldhara,3,600
Jaldhara,30/12/2024,Jaipur,COOL3YIK1CP8JS65,BGM,FoodAndNutrition,Drinks,Jaldhara,2,336
Jaldhara,30/12/2024,Kolkata,COOL7J5OXVKYV9YP,BGM,FoodAndNutrition,Drinks,Jaldhara,2,336
Jaldhara,30/12/2024,Delhi,COOL9TQ6V9MH7F2V,BGM,FoodAndNutrition,Drinks,Jaldhara,1,139
Jaldhara,30/12/2024,Chennai,COOL7J5OXVKYV9YP,BGM,FoodAndNutrition,Drinks,Jaldhara,1,168
Jaldhara,30/12/2024,Lucknow,COOL3YIK1CP8JS65,BGM,FoodAndNutrition,Drinks,Jaldhara,4,672
Jaldhara,30/12/2024,Guwahati,COOLNYFX4M8T1QOJ,BGM,FoodAndNutrition,Drinks,Jaldhara,4,800
Jaldhara,30/12/2024,Kolkata,COOL3YIK1CP8JS65,BGM,FoodAndNutrition,Drinks,Jaldhara,1,168
Jaldhara,30/12/2024,Pune,COOL7J5OXVKYV9YP,BGM,FoodAndNutrition,Drinks,Jaldhara,5,903
Jaldhara,30/12/2024,Pune,COOLNYFX4M8T1QOJ,BGM,FoodAndNutrition,Drinks,Jaldhara,2,400
Jaldhara,30/12/2024,Mumbai,COOLGDGYP7WFWNEO,BGM,FoodAndNutrition,Drinks,Jaldhara,2,380
Jaldhara,30/12/2024,Delhi,COOL7J5OXVKYV9YP,BGM,FoodAndNutrition,Drinks,Jaldhara,51,8568
Jaldhara,30/12/2024,Bangalore,COOL3YIK1CP8JS65,BGM,FoodAndNutrition,Drinks,Jaldhara,3,567
Jaldhara,30/12/2024,Kanpur,COOL7J5OXVKYV9YP,BGM,FoodAndNutrition,Drinks,Jaldhara,2,336
Jaldhara,30/12/2024,Delhi,COOLO1MZ7E5V0VOD,BGM,FoodAndNutrition,Drinks,Jaldhara,3,318
Jaldhara,30/12/2024,Mumbai,COOL7J5OXVKYV9YP,BGM,FoodAndNutrition,Drinks,Jaldhara,11,1890
Jaldhara,30/12/2024,Delhi,COOL9O75LRIJ4NYS,BGM,FoodAndNutrition,Drinks,Jaldhara,2,212
Jaldhara,30/12/2024,Delhi,COOLK89IUXAK4R2G,BGM,FoodAndNutrition,Drinks,Jaldhara,1,349
Jaldhara,30/12/2024,Mumbai,COOL3YIK1CP8JS65,BGM,FoodAndNutrition,Drinks,Jaldhara,6,1029
Jaldhara,30/12/2024,Chennai,COOL3YIK1CP8JS65,BGM,FoodAndNutrition,Drinks,Jaldhara,1,189
Jaldhara,30/12/2024,Ahmedabad,COOL7J5OXVKYV9YP,BGM,FoodAndNutrition,Drinks,Jaldhara,1,168
Jaldhara,30/12/2024,Lucknow,COOLNYFX4M8T1QOJ,BGM,FoodAndNutrition,Drinks,Jaldhara,3,600
Jaldhara,30/12/2024,Jaipur,COOL7J5OXVKYV9YP,BGM,FoodAndNutrition,Drinks,Jaldhara,2,336
Jaldhara,30/12/2024,Delhi,COOLGDGYP7WFWNEO,BGM,FoodAndNutrition,Drinks,Jaldhara,6,1140
Jaldhara,30/12/2024,Chandigarh,COOL9O75LRIJ4NYS,BGM,FoodAndNutrition,Drinks,Jaldhara,1,106
Jaldhara,30/12/2024,Guwahati,COOL7J5OXVKYV9YP,BGM,FoodAndNutrition,Drinks,Jaldhara,3,504
Jaldhara,30/12/2024,Delhi,COOLNYFX4M8T1QOJ,BGM,FoodAndNutrition,Drinks,Jaldhara,17,3400
Jaldhara,30/12/2024,Bangalore,COOLO1MZ7E5V0VOD,BGM,FoodAndNutrition,Drinks,Jaldhara,2,238
Jaldhara,30/12/2024,Guwahati,COOL3YIK1CP8JS65,BGM,FoodAndNutrition,Drinks,Jaldhara,2,336
Jaldhara,30/12/2024,Ambala,COOLNYFX4M8T1QOJ,BGM,FoodAndNutrition,Drinks,Jaldhara,2,400
Jaldhara,30/12/2024,Patna,COOL3YIK1CP8JS65,BGM,FoodAndNutrition,Drinks,Jaldhara,4,672
Jaldhara,30/12/2024,Bangalore,COOL7J5OXVKYV9YP,BGM,FoodAndNutrition,Drinks,Jaldhara,3,567
Jaldhara,30/12/2024,Pune,COOLHGI1JNYT7RPW,BGM,FoodAndNutrition,Drinks,Jaldhara,1,139
Jaldhara,30/12/2024,Ahmedabad,COOLNYFX4M8T1QOJ,BGM,FoodAndNutrition,Drinks,Jaldhara,1,200
Jaldhara,30/12/2024,Delhi,COOL3YIK1CP8JS65,BGM,FoodAndNutrition,Drinks,Jaldhara,16,2688
Jaldhara,30/12/2024,Lucknow,COOL7J5OXVKYV9YP,BGM,FoodAndNutrition,Drinks,Jaldhara,1,168
Jaldhara,30/12/2024,Ambala,COOL3YIK1CP8JS65,BGM,FoodAndNutrition,Drinks,Jaldhara,1,168
Jaldhara,30/12/2024,Kanpur,COOLNYFX4M8T1QOJ,BGM,FoodAndNutrition,Drinks,Jaldhara,4,800
Jaldhara,30/12/2024,Mumbai,COOL9O75LRIJ4NYS,BGM,FoodAndNutrition,Drinks,Jaldhara,6,636
Jaldhara,30/12/2024,Mumbai,COOLO1MZ7E5V0VOD,BGM,FoodAndNutrition,Drinks,Jaldhara,3,318
Jaldhara,30/12/2024,Kolkata,COOLNYFX4M8T1QOJ,BGM,FoodAndNutrition,Drinks,Jaldhara,3,600
Jaldhara,30/12/2024,Pune,COOL3YIK1CP8JS65,BGM,FoodAndNutrition,Drinks,Jaldhara,2,336
Jaldhara,30/12/2024,Chandigarh,COOL3YIK1CP8JS65,BGM,FoodAndNutrition,Drinks,Jaldhara,1,168
Jaldhara,30/12/2024,Patna,COOL7J5OXVKYV9YP,BGM,FoodAndNutrition,Drinks,Jaldhara,3,504
Jaldhara,31/12/2024,Kolkata,COOL3YIK1CP8JS65,BGM,FoodAndNutrition,Drinks,Jaldhara,5,840
Jaldhara,31/12/2024,Guwahati,COOL7J5OXVKYV9YP,BGM,FoodAndNutrition,Drinks,Jaldhara,1,168
Jaldhara,31/12/2024,Kanpur,COOL7J5OXVKYV9YP,BGM,FoodAndNutrition,Drinks,Jaldhara,2,336
Jaldhara,31/12/2024,Patna,COOL3YIK1CP8JS65,BGM,FoodAndNutrition,Drinks,Jaldhara,1,168
Jaldhara,31/12/2024,Mumbai,COOL3YIK1CP8JS65,BGM,FoodAndNutrition,Drinks,Jaldhara,6,1050
Jaldhara,31/12/2024,Delhi,COOLO1MZ7E5V0VOD,BGM,FoodAndNutrition,Drinks,Jaldhara,3,321
Jaldhara,31/12/2024,Bangalore,COOLO1MZ7E5V0VOD,BGM,FoodAndNutrition,Drinks,Jaldhara,1,119
Jaldhara,31/12/2024,Mumbai,COOL9TQ6V9MH7F2V,BGM,FoodAndNutrition,Drinks,Jaldhara,1,139
Jaldhara,31/12/2024,Kanpur,COOLNYFX4M8T1QOJ,BGM,FoodAndNutrition,Drinks,Jaldhara,1,200
Jaldhara,31/12/2024,Bhubaneswar,COOL7J5OXVKYV9YP,BGM,FoodAndNutrition,Drinks,Jaldhara,1,168
Jaldhara,31/12/2024,Kolkata,COOL7J5OXVKYV9YP,BGM,FoodAndNutrition,Drinks,Jaldhara,8,1344
Jaldhara,31/12/2024,Lucknow,COOL7J5OXVKYV9YP,BGM,FoodAndNutrition,Drinks,Jaldhara,4,672
Jaldhara,31/12/2024,Lucknow,COOLNYFX4M8T1QOJ,BGM,FoodAndNutrition,Drinks,Jaldhara,2,400
Jaldhara,31/12/2024,Chandigarh,COOLGDGYP7WFWNEO,BGM,FoodAndNutrition,Drinks,Jaldhara,1,190
Jaldhara,31/12/2024,Bangalore,COOL7J5OXVKYV9YP,BGM,FoodAndNutrition,Drinks,Jaldhara,3,525
Jaldhara,31/12/2024,Lucknow,COOL3YIK1CP8JS65,BGM,FoodAndNutrition,Drinks,Jaldhara,1,168
Jaldhara,31/12/2024,Mumbai,COOLNYFX4M8T1QOJ,BGM,FoodAndNutrition,Drinks,Jaldhara,4,800
Jaldhara,31/12/2024,Pune,COOL7J5OXVKYV9YP,BGM,FoodAndNutrition,Drinks,Jaldhara,1,168
Jaldhara,31/12/2024,Kolkata,COOLNYFX4M8T1QOJ,BGM,FoodAndNutrition,Drinks,Jaldhara,2,400
Jaldhara,31/12/2024,Delhi,COOL7J5OXVKYV9YP,BGM,FoodAndNutrition,Drinks,Jaldhara,30,5040
Jaldhara,31/12/2024,Bangalore,COOL9O75LRIJ4NYS,BGM,FoodAndNutrition,Drinks,Jaldhara,3,331
Jaldhara,31/12/2024,Mumbai,COOL7J5OXVKYV9YP,BGM,FoodAndNutrition,Drinks,Jaldhara,6,1008
Jaldhara,31/12/2024,Patna,COOL7J5OXVKYV9YP,BGM,FoodAndNutrition,Drinks,Jaldhara,2,336
Jaldhara,31/12/2024,Jaipur,COOLNYFX4M8T1QOJ,BGM,FoodAndNutrition,Drinks,Jaldhara,1,200
Jaldhara,31/12/2024,Kanpur,COOL3YIK1CP8JS65,BGM,FoodAndNutrition,Drinks,Jaldhara,3,504
Jaldhara,31/12/2024,Delhi,COOLGDGYP7WFWNEO,BGM,FoodAndNutrition,Drinks,Jaldhara,14,2660
Jaldhara,31/12/2024,Kolkata,COOLGDGYP7WFWNEO,BGM,FoodAndNutrition,Drinks,Jaldhara,1,190
Jaldhara,31/12/2024,Delhi,COOLNYFX4M8T1QOJ,BGM,FoodAndNutrition,Drinks,Jaldhara,11,2200
Jaldhara,31/12/2024,Jaipur,COOL3YIK1CP8JS65,BGM,FoodAndNutrition,Drinks,Jaldhara,3,504
Jaldhara,31/12/2024,Mumbai,COOLO1MZ7E5V0VOD,BGM,FoodAndNutrition,Drinks,Jaldhara,3,331
Jaldhara,31/12/2024,Lucknow,COOLO1MZ7E5V0VOD,BGM,FoodAndNutrition,Drinks,Jaldhara,1,106
Jaldhara,31/12/2024,Ahmedabad,COOL3YIK1CP8JS65,BGM,FoodAndNutrition,Drinks,Jaldhara,1,189
Jaldhara,31/12/2024,Ambala,COOLNYFX4M8T1QOJ,BGM,FoodAndNutrition,Drinks,Jaldhara,3,600
Jaldhara,31/12/2024,Delhi,COOL3YIK1CP8JS65,BGM,FoodAndNutrition,Drinks,Jaldhara,19,3192
Jaldhara,31/12/2024,Bangalore,COOLGDGYP7WFWNEO,BGM,FoodAndNutrition,Drinks,Jaldhara,2,489
Jaldhara,31/12/2024,Mumbai,COOLGDGYP7WFWNEO,BGM,FoodAndNutrition,Drinks,Jaldhara,2,380
Jaldhara,31/12/2024,Bangalore,COOL3YIK1CP8JS65,BGM,FoodAndNutrition,Drinks,Jaldhara,3,567
Jaldhara,31/12/2024,Ahmedabad,COOLGDGYP7WFWNEO,BGM,FoodAndNutrition,Drinks,Jaldhara,2,380
Jaldhara,31/12/2024,Delhi,COOLK89IUXAK4R2G,BGM,FoodAndNutrition,Drinks,Jaldhara,1,349
Jaldhara,31/12/2024,Ambala,COOL3YIK1CP8JS65,BGM,FoodAndNutrition,Drinks,Jaldhara,2,336
Jaldhara,31/12/2024,Jaipur,COOL7J5OXVKYV9YP,BGM,FoodAndNutrition,Drinks,Jaldhara,1,168
Jaldhara,31/12/2024,Mumbai,COOL9O75LRIJ4NYS,BGM,FoodAndNutrition,Drinks,Jaldhara,3,318
Jaldhara,31/12/2024,Ambala,COOLGDGYP7WFWNEO,BGM,FoodAndNutrition,Drinks,Jaldhara,1,190
Jaldhara,31/12/2024,Pune,COOLNYFX4M8T1QOJ,BGM,FoodAndNutrition,Drinks,Jaldhara,8,1600
Jaldhara,31/12/2024,Ambala,COOL7J5OXVKYV9YP,BGM,FoodAndNutrition,Drinks,Jaldhara,1,168
Jaldhara,31/12/2024,Pune,COOL3YIK1CP8JS65,BGM,FoodAndNutrition,Drinks,Jaldhara,1,168
Jaldhara,31/12/2024,Bihar,COOL7J5OXVKYV9YP,BGM,FoodAndNutrition,Drinks,Jaldhara,1,168
Jaldhara,31/12/2024,Chandigarh,COOLNYFX4M8T1QOJ,BGM,FoodAndNutrition,Drinks,Jaldhara,3,600
Jaldhara,01/01/2025,Hyderabad,COOL7J5OXVKYV9YP,BGM,FoodAndNutrition,Drinks,Jaldhara,1,168
Jaldhara,01/01/2025,Guwahati,COOL3YIK1CP8JS65,BGM,FoodAndNutrition,Drinks,Jaldhara,3,504
Jaldhara,01/01/2025,Delhi,COOL9O75LRIJ4NYS,BGM,FoodAndNutrition,Drinks,Jaldhara,2,225
Jaldhara,01/01/2025,Delhi,COOLGDGYP7WFWNEO,BGM,FoodAndNutrition,Drinks,Jaldhara,16,3040
Jaldhara,01/01/2025,Guwahati,COOL7J5OXVKYV9YP,BGM,FoodAndNutrition,Drinks,Jaldhara,2,336
Jaldhara,01/01/2025,Delhi,COOL7J5OXVKYV9YP,BGM,FoodAndNutrition,Drinks,Jaldhara,25,4200
Jaldhara,01/01/2025,Bangalore,COOLNYFX4M8T1QOJ,BGM,FoodAndNutrition,Drinks,Jaldhara,1,200
Jaldhara,01/01/2025,Kanpur,COOL3YIK1CP8JS65,BGM,FoodAndNutrition,Drinks,Jaldhara,1,168
Jaldhara,01/01/2025,Hyderabad,COOL3YIK1CP8JS65,BGM,FoodAndNutrition,Drinks,Jaldhara,2,378
Jaldhara,01/01/2025,Kanpur,COOLNYFX4M8T1QOJ,BGM,FoodAndNutrition,Drinks,Jaldhara,2,400
Jaldhara,01/01/2025,Mumbai,COOL7J5OXVKYV9YP,BGM,FoodAndNutrition,Drinks,Jaldhara,6,1029
Jaldhara,01/01/2025,Kanpur,COOLO1MZ7E5V0VOD,BGM,FoodAndNutrition,Drinks,Jaldhara,1,106
Jaldhara,01/01/2025,Bhubaneswar,COOL7J5OXVKYV9YP,BGM,FoodAndNutrition,Drinks,Jaldhara,1,168
Jaldhara,01/01/2025,Delhi,COOLNYFX4M8T1QOJ,BGM,FoodAndNutrition,Drinks,Jaldhara,30,6000
Jaldhara,01/01/2025,Kolkata,COOL3YIK1CP8JS65,BGM,FoodAndNutrition,Drinks,Jaldhara,4,672
Jaldhara,01/01/2025,Kanpur,COOL7J5OXVKYV9YP,BGM,FoodAndNutrition,Drinks,Jaldhara,5,840
Jaldhara,01/01/2025,Lucknow,COOLNYFX4M8T1QOJ,BGM,FoodAndNutrition,Drinks,Jaldhara,2,400
Jaldhara,01/01/2025,Bangalore,COOL7J5OXVKYV9YP,BGM,FoodAndNutrition,Drinks,Jaldhara,8,1407
Jaldhara,01/01/2025,Ahmedabad,COOL7J5OXVKYV9YP,BGM,FoodAndNutrition,Drinks,Jaldhara,1,189
Jaldhara,01/01/2025,Pune,COOL7J5OXVKYV9YP,BGM,FoodAndNutrition,Drinks,Jaldhara,1,168
Jaldhara,01/01/2025,Guwahati,COOLNYFX4M8T1QOJ,BGM,FoodAndNutrition,Drinks,Jaldhara,1,200
Jaldhara,01/01/2025,Mumbai,COOLO1MZ7E5V0VOD,BGM,FoodAndNutrition,Drinks,Jaldhara,2,212
Jaldhara,01/01/2025,Ambala,COOL3YIK1CP8JS65,BGM,FoodAndNutrition,Drinks,Jaldhara,2,336
Jaldhara,01/01/2025,Chennai,COOL7J5OXVKYV9YP,BGM,FoodAndNutrition,Drinks,Jaldhara,1,168
Jaldhara,01/01/2025,Mumbai,COOL3YIK1CP8JS65,BGM,FoodAndNutrition,Drinks,Jaldhara,5,882
Jaldhara,01/01/2025,Pune,COOLNYFX4M8T1QOJ,BGM,FoodAndNutrition,Drinks,Jaldhara,1,200
Jaldhara,01/01/2025,Ambala,COOLNYFX4M8T1QOJ,BGM,FoodAndNutrition,Drinks,Jaldhara,3,600
Jaldhara,01/01/2025,Bangalore,COOL9O75LRIJ4NYS,BGM,FoodAndNutrition,Drinks,Jaldhara,1,119
Jaldhara,01/01/2025,Patna,COOL7J5OXVKYV9YP,BGM,FoodAndNutrition,Drinks,Jaldhara,1,168
Jaldhara,01/01/2025,Kolkata,COOL7J5OXVKYV9YP,BGM,FoodAndNutrition,Drinks,Jaldhara,2,336
Jaldhara,01/01/2025,Kolkata,COOLNYFX4M8T1QOJ,BGM,FoodAndNutrition,Drinks,Jaldhara,3,600
Jaldhara,01/01/2025,Lucknow,COOL3YIK1CP8JS65,BGM,FoodAndNutrition,Drinks,Jaldhara,2,336
Jaldhara,01/01/2025,Delhi,COOLO1MZ7E5V0VOD,BGM,FoodAndNutrition,Drinks,Jaldhara,1,106
Jaldhara,01/01/2025,Delhi,COOL3YIK1CP8JS65,BGM,FoodAndNutrition,Drinks,Jaldhara,20,3360
Jaldhara,01/01/2025,Chennai,COOL3YIK1CP8JS65,BGM,FoodAndNutrition,Drinks,Jaldhara,2,378
Jaldhara,01/01/2025,Patna,COOL3YIK1CP8JS65,BGM,FoodAndNutrition,Drinks,Jaldhara,2,336
Jaldhara,01/01/2025,Patna,COOLNYFX4M8T1QOJ,BGM,FoodAndNutrition,Drinks,Jaldhara,2,400
Jaldhara,01/01/2025,Bangalore,COOL3YIK1CP8JS65,BGM,FoodAndNutrition,Drinks,Jaldhara,7,1302
Jaldhara,01/01/2025,Mumbai,COOLNYFX4M8T1QOJ,BGM,FoodAndNutrition,Drinks,Jaldhara,5,1000
Jaldhara,02/01/2025,Chandigarh,COOL7J5OXVKYV9YP,BGM,FoodAndNutrition,Drinks,Jaldhara,2,336
Jaldhara,02/01/2025,Kolkata,COOL3YIK1CP8JS65,BGM,FoodAndNutrition,Drinks,Jaldhara,3,504
Jaldhara,02/01/2025,Hyderabad,COOL3YIK1CP8JS65,BGM,FoodAndNutrition,Drinks,Jaldhara,1,168
Jaldhara,02/01/2025,Jaipur,COOLO1MZ7E5V0VOD,BGM,FoodAndNutrition,Drinks,Jaldhara,4,424
Jaldhara,02/01/2025,Kolkata,COOLO1MZ7E5V0VOD,BGM,FoodAndNutrition,Drinks,Jaldhara,1,119
Jaldhara,02/01/2025,Chennai,COOL3YIK1CP8JS65,BGM,FoodAndNutrition,Drinks,Jaldhara,1,189
Jaldhara,02/01/2025,Chennai,COOL7J5OXVKYV9YP,BGM,FoodAndNutrition,Drinks,Jaldhara,1,189
Jaldhara,02/01/2025,Mumbai,COOL7J5OXVKYV9YP,BGM,FoodAndNutrition,Drinks,Jaldhara,7,1239
Jaldhara,02/01/2025,Ahmedabad,COOL7J5OXVKYV9YP,BGM,FoodAndNutrition,Drinks,Jaldhara,2,336
Jaldhara,02/01/2025,Mumbai,COOL3YIK1CP8JS65,BGM,FoodAndNutrition,Drinks,Jaldhara,7,1240
Jaldhara,02/01/2025,Delhi,COOL9O75LRIJ4NYS,BGM,FoodAndNutrition,Drinks,Jaldhara,1,106
Jaldhara,02/01/2025,Patna,COOLNYFX4M8T1QOJ,BGM,FoodAndNutrition,Drinks,Jaldhara,1,200
Jaldhara,02/01/2025,Guwahati,COOLNYFX4M8T1QOJ,BGM,FoodAndNutrition,Drinks,Jaldhara,1,200
Jaldhara,02/01/2025,Guwahati,COOL3YIK1CP8JS65,BGM,FoodAndNutrition,Drinks,Jaldhara,2,336
Jaldhara,02/01/2025,Kanpur,COOL7J5OXVKYV9YP,BGM,FoodAndNutrition,Drinks,Jaldhara,2,336
Jaldhara,02/01/2025,Mumbai,COOLNYFX4M8T1QOJ,BGM,FoodAndNutrition,Drinks,Jaldhara,4,800
Jaldhara,02/01/2025,Delhi,COOL7J5OXVKYV9YP,BGM,FoodAndNutrition,Drinks,Jaldhara,30,4999
Jaldhara,02/01/2025,Delhi,COOL3YIK1CP8JS65,BGM,FoodAndNutrition,Drinks,Jaldhara,14,2352
Jaldhara,02/01/2025,Bangalore,COOLO1MZ7E5V0VOD,BGM,FoodAndNutrition,Drinks,Jaldhara,2,238
Jaldhara,02/01/2025,Lucknow,COOL7J5OXVKYV9YP,BGM,FoodAndNutrition,Drinks,Jaldhara,4,672
Jaldhara,02/01/2025,Ambala,COOLGDGYP7WFWNEO,BGM,FoodAndNutrition,Drinks,Jaldhara,1,190
Jaldhara,02/01/2025,Jaipur,COOL7J5OXVKYV9YP,BGM,FoodAndNutrition,Drinks,Jaldhara,1,168
Jaldhara,02/01/2025,Bangalore,COOL3YIK1CP8JS65,BGM,FoodAndNutrition,Drinks,Jaldhara,1,189
Jaldhara,02/01/2025,Kolkata,COOLNYFX4M8T1QOJ,BGM,FoodAndNutrition,Drinks,Jaldhara,3,600
Jaldhara,02/01/2025,Kanpur,COOL3YIK1CP8JS65,BGM,FoodAndNutrition,Drinks,Jaldhara,1,168
Jaldhara,02/01/2025,Pune,COOLNYFX4M8T1QOJ,BGM,FoodAndNutrition,Drinks,Jaldhara,2,400
Jaldhara,02/01/2025,Bihar,COOL7J5OXVKYV9YP,BGM,FoodAndNutrition,Drinks,Jaldhara,1,168
Jaldhara,02/01/2025,Ambala,COOL7J5OXVKYV9YP,BGM,FoodAndNutrition,Drinks,Jaldhara,1,168
Jaldhara,02/01/2025,Bangalore,COOL7J5OXVKYV9YP,BGM,FoodAndNutrition,Drinks,Jaldhara,4,672
Jaldhara,02/01/2025,Bengal,COOL7J5OXVKYV9YP,BGM,FoodAndNutrition,Drinks,Jaldhara,1,168
Jaldhara,02/01/2025,Patna,COOL7J5OXVKYV9YP,BGM,FoodAndNutrition,Drinks,Jaldhara,3,504
Jaldhara,02/01/2025,Delhi,COOLGDGYP7WFWNEO,BGM,FoodAndNutrition,Drinks,Jaldhara,13,2470
Jaldhara,02/01/2025,Chandigarh,COOL3YIK1CP8JS65,BGM,FoodAndNutrition,Drinks,Jaldhara,3,504
Jaldhara,02/01/2025,Bangalore,COOL9O75LRIJ4NYS,BGM,FoodAndNutrition,Drinks,Jaldhara,1,119
Jaldhara,02/01/2025,Ambala,COOLNYFX4M8T1QOJ,BGM,FoodAndNutrition,Drinks,Jaldhara,1,200
Jaldhara,02/01/2025,Jaipur,COOL3YIK1CP8JS65,BGM,FoodAndNutrition,Drinks,Jaldhara,1,189
Jaldhara,02/01/2025,Delhi,COOLO1MZ7E5V0VOD,BGM,FoodAndNutrition,Drinks,Jaldhara,2,212
Jaldhara,02/01/2025,Jaipur,COOLGDGYP7WFWNEO,BGM,FoodAndNutrition,Drinks,Jaldhara,1,190
Jaldhara,02/01/2025,Kolkata,COOL7J5OXVKYV9YP,BGM,FoodAndNutrition,Drinks,Jaldhara,8,1344
Jaldhara,02/01/2025,Lucknow,COOLNYFX4M8T1QOJ,BGM,FoodAndNutrition,Drinks,Jaldhara,3,600
Jaldhara,02/01/2025,Mumbai,COOLGDGYP7WFWNEO,BGM,FoodAndNutrition,Drinks,Jaldhara,3,570
Jaldhara,02/01/2025,Chandigarh,COOLNYFX4M8T1QOJ,BGM,FoodAndNutrition,Drinks,Jaldhara,1,200
Jaldhara,02/01/2025,Kolkata,COOLGDGYP7WFWNEO,BGM,FoodAndNutrition,Drinks,Jaldhara,1,190
Jaldhara,02/01/2025,Mumbai,COOLO1MZ7E5V0VOD,BGM,FoodAndNutrition,Drinks,Jaldhara,1,106
Jaldhara,02/01/2025,Bangalore,COOLNYFX4M8T1QOJ,BGM,FoodAndNutrition,Drinks,Jaldhara,1,200
Jaldhara,02/01/2025,Lucknow,COOL9O75LRIJ4NYS,BGM,FoodAndNutrition,Drinks,Jaldhara,1,106
Jaldhara,02/01/2025,Delhi,COOLNYFX4M8T1QOJ,BGM,FoodAndNutrition,Drinks,Jaldhara,20,4000
Jaldhara,02/01/2025,Kanpur,COOLO1MZ7E5V0VOD,BGM,FoodAndNutrition,Drinks,Jaldhara,1,106
